,Candidate ID,mostRelevantField,mostRelevantUni,highestDegree
837,5e5038225eb42900d3c0bab0,Other,Other,Bachelors
838,5e395e2a8dbee800dd1d81c0,Marketing,Other,Bachelors
839,5e47327a3acdaa00d34d6d9e,CS,Northeastern,Bachelors
840,5e30df868dbee800dd1d78e6,Other,Other,Other
841,5e42f7188dbee800dd1d8f58,Biology,Other,Bachelors
842,5e4ae1d13acdaa00d34d74cd,CS,MIT,Bachelors
843,5e5153207504bb00d2f54a57,Other,Other,Bachelors
844,5e3b2beb8dbee800dd1d858d,Other,Harvard,Bachelors
845,5e2dd50f8dbee800dd1d74f8,Business,Other,Bachelors
846,5e4ab06b3acdaa00d34d73d2,Business,MIT,MD
847,5e4b507c3acdaa00d34d76c8,Other,Tufts,Bachelors
848,5e3497728dbee800dd1d7cd5,Biology,Other,Masters
849,5e150ed18dbee800dd1d682c,Aero,MIT,Masters
850,5e50dcec6b8e7400d252f7d7,Physics,Other,Masters
851,5e5089647504bb00d2f545c1,Other,Other,Postdoc
852,5e4c615e3acdaa00d34d7bc9,Business,MIT,Masters
853,5e49c18c3acdaa00d34d70c0,Marketing,Other,Bachelors
854,5e49f5ff3acdaa00d34d712d,Other,Other,PhD
855,5e47d36e3acdaa00d34d6e38,AI,MIT,Masters
856,5e21f3e78dbee800dd1d6d40,Other,Other,Bachelors
857,5e270aa68dbee800dd1d6f9d,Other,Harvard,Masters
858,5e50537a6b8e7400d252f4c7,Mechanical Eng,MIT,PhD
859,5e4c01363acdaa00d34d7985,Other,Harvard,Bachelors
860,5e48b5223acdaa00d34d6f58,Other,Other,PhD
861,5e4c54203acdaa00d34d7b7c,CS,MIT,Bachelors
862,5e4360a88dbee800dd1d906d,Other,Tufts,Masters
863,5e2ef42b8dbee800dd1d7615,Other,NYU,Masters
864,5e15c3d78dbee800dd1d6862,Finance,Other,Bachelors
865,5e404db18dbee800dd1d8b66,AI,Harvard,Postdoc
866,5e508fe45eb42900d3c0bbfa,Electrical Eng,Other,Bachelors
867,5ddb1dda8dbee800dd1d63f9,Other,Smith,Bachelors
868,5e3b09eb8dbee800dd1d8536,Other,Other,Bachelors
869,5e43220c8dbee800dd1d8ffe,Chemistry,Other,PhD
870,5e4d844b3acdaa00d34d8189,Policital Sci,Harvard,Bachelors
871,5e3dbb558dbee800dd1d89be,Biology,BU,Bachelors
872,5e3995ad8dbee800dd1d8257,CS,Harvard,Bachelors
873,5e4fdfefd00f9f00d3d5b8a8,Finance,Harvard,Bachelors
874,5e4c68b33acdaa00d34d7c11,Finance,Hult Business,Masters
875,5e2b2f718dbee800dd1d738a,Business,Other,MBA
876,5e3455518dbee800dd1d7c70,AI,MIT,Masters
877,5e3a210c8dbee800dd1d839a,Business,Harvard,MBA
878,5e49ce683acdaa00d34d70e3,CS,Other,Masters
879,5e39dbbf8dbee800dd1d8320,Materials,MIT,PhD
880,5e44728a8dbee800dd1d93d0,Aero,MIT,Bachelors
881,5e4f14d8d00f9f00d3d5b389,Materials,MIT,Bachelors
882,5e42b8948dbee800dd1d8ec4,Business,Tufts,Masters
883,5e343dab8dbee800dd1d7c54,CS,MIT,Bachelors
884,5e3902878dbee800dd1d818a,Other,Other,Other
885,5e41ab3a8dbee800dd1d8ce8,Marketing,Hult Business,Masters
886,5e381e1f8dbee800dd1d7fd6,Finance,Hult Business,Masters
887,5e39eaac8dbee800dd1d834d,Electrical Eng,MIT,Bachelors
888,5e0e13838dbee800dd1d6737,Business,MIT,MBA
889,5e2f328a8dbee800dd1d7689,Finance,Hult Business,Masters
890,5e3050858dbee800dd1d77ec,Other,MIT,PhD
891,5e2a1e8c8dbee800dd1d7300,Policital Sci,NYU,Masters
892,5e430fce8dbee800dd1d8fb8,Biology,Other,Masters
893,5e164c4c8dbee800dd1d689c,Other,MIT,Masters
894,5e39f9c78dbee800dd1d8383,Finance,Harvard,Bachelors
895,5e4f6168d00f9f00d3d5b6bb,Mechanical Eng,Other,Masters
896,5e24cf6e8dbee800dd1d6e09,Business,Hult Business,MBA
897,5e4eac9ed00f9f00d3d5aeb8,Other,Harvard,Other
898,5e49f7be3acdaa00d34d7135,Biology,Other,Postdoc
899,5e18a4608dbee800dd1d69ab,Data Science,NYU,Masters
900,5e3db9328dbee800dd1d89bb,CS,MIT,Bachelors
901,5e50bda27504bb00d2f5472a,CS,Other,Masters
902,5e50a4196b8e7400d252f61d,CS,NYU,Masters
903,5e3871778dbee800dd1d808f,CS,Other,Other
904,5e3ca9fe8dbee800dd1d8888,Data Science,MIT,Masters
905,5e29b30d8dbee800dd1d7246,Business,Other,MBA
906,5ddd879a8dbee800dd1d641c,Other,MIT,Postdoc
907,5e5179a66b8e7400d252fbc3,Other,Other,MBA
908,5e34e8238dbee800dd1d7d06,AI,NYU,Masters
909,5e4ca2cc3acdaa00d34d7d4e,CS,Other,Bachelors
910,5e50a6645eb42900d3c0bc58,Other,Other,Other
911,5e505bf86b8e7400d252f4f1,Other,Other,Masters
912,5e49ed743acdaa00d34d710d,AI,MIT,Bachelors
913,5e4344438dbee800dd1d9042,Biology,BU,Other
914,5e4df5253acdaa00d34d8479,Other,Other,Other
915,5e4c588f3acdaa00d34d7ba6,Business,Hult Business,Masters
916,5e373a498dbee800dd1d7e44,Physics,MIT,High school
917,5e5052e06b8e7400d252f4c2,Civil Eng,Other,Masters
918,5e44235b8dbee800dd1d9302,Electrical Eng,Other,Bachelors
919,5e5150a45eb42900d3c0c03f,Other,Other,Other
920,5e3321848dbee800dd1d7ad9,Aero,MIT,PhD
921,5e3b328c8dbee800dd1d8590,Business,BU,MBA
922,5e2487c28dbee800dd1d6df3,Business,Hult Business,MBA
923,5e444e9c8dbee800dd1d937e,Mechanical Eng,Harvard,Postdoc
924,5e4b18af3acdaa00d34d7623,CS,Harvard,Bachelors
925,5e430bc48dbee800dd1d8fa2,Business,Other,MBA
926,5e5159786b8e7400d252fa85,Other,Other,Bachelors
927,5e5183cecb31a300d2831eb6,Other,Other,Other
928,5e3c74608dbee800dd1d8839,Other,Harvard,Bachelors
929,5e3ced728dbee800dd1d88da,Business,Hult Business,Masters
930,5e4ede7ad00f9f00d3d5b19a,CS,NYU,Masters
931,5e4dd64f3acdaa00d34d833c,Electrical Eng,Other,PhD
932,5e4dc8e83acdaa00d34d8309,Other,MIT,Masters
933,5e4413a98dbee800dd1d92c8,Biology,MIT,Masters
934,5e3911898dbee800dd1d8192,Data Science,Other,Masters
935,5e3ad5828dbee800dd1d845a,Other,Harvard,Masters
936,5e4b39da3acdaa00d34d7694,Data Science,NYU,Bachelors
937,5e41fc9a8dbee800dd1d8d70,CS,MIT,Masters
938,5e501e355eb42900d3c0ba63,Biology,Other,Postdoc
939,5e518b1fcb31a300d2831eed,Other,Other,Other
940,5e4f7773d00f9f00d3d5b705,Biology,MIT,Masters
941,5e49e80e3acdaa00d34d70ff,Other,Harvard,Postdoc
942,5e4468218dbee800dd1d93c0,Biology,BU,Bachelors
943,5e32d0a58dbee800dd1d7a09,AI,MIT,PhD
944,5e4bf78e3acdaa00d34d7918,Business,Boston College,MBA
945,5e4b53ca3acdaa00d34d76e2,Mechanical Eng,Other,MBA
946,5e4d6cdc3acdaa00d34d80fb,Business,Hult Business,Masters
947,5e50742bcb31a300d28317a5,Business,Hult Business,Masters
948,5e2f1ae98dbee800dd1d766e,Biology,MIT,Masters
949,5e4cc1193acdaa00d34d7da9,Finance,Harvard,Masters
950,5e26275d8dbee800dd1d6ef5,Business,Hult Business,MBA
951,5e5020605eb42900d3c0ba6d,Other,Hult Business,MBA
952,5e39b6bc8dbee800dd1d82af,AI,Other,MBA
953,5e4987703acdaa00d34d6ffe,Data Science,Harvard,Masters
954,5e4f1e75d00f9f00d3d5b407,Business,Hult Business,Masters
955,5e2865b18dbee800dd1d70f1,Biology,MIT,Masters
956,5e4cb7853acdaa00d34d7d98,Electrical Eng,Other,High school
957,5e4d91e93acdaa00d34d81f2,Business,Hult Business,Masters
958,5e4ff3c7d00f9f00d3d5b938,Other,MIT,PhD
959,5e50b8a75eb42900d3c0bd15,CS,MIT,Bachelors
960,5e454f078dbee800dd1d954f,Other,Other,MBA
961,5e3b39288dbee800dd1d85a6,Chemistry,MIT,Postdoc
962,5e517fc65eb42900d3c0c22e,Other,Other,Other
963,5e45b82c3acdaa00d34d69f7,CS,Harvard,PhD
964,5e5157856b8e7400d252fa71,Other,Other,Postdoc
965,5e4ec0bdd00f9f00d3d5b02d,AI,MIT,PhD
966,5e502fc65eb42900d3c0baa3,Business,Other,Masters
967,5e3b192f8dbee800dd1d855b,Biology,Harvard,Postdoc
968,5e3b459e8dbee800dd1d85c4,Mechanical Eng,Northeastern,Masters
969,5e30b5c08dbee800dd1d7874,Business,Harvard,Other
970,5e4d73063acdaa00d34d8124,Mechanical Eng,Other,Bachelors
971,5e55b3eb4d5f8e00d232087c,Biology,Other,PhD
972,5e4c03f23acdaa00d34d7994,CS,Harvard,Bachelors
973,5e3f630f8dbee800dd1d8ae2,Biology,Other,Bachelors
974,5e4ebae3d00f9f00d3d5aff7,Data Science,Brandeis,MBA
975,5e4da6853acdaa00d34d8274,Biology,BU,Masters
976,5e4380328dbee800dd1d90da,CS,Wellesley,Bachelors
977,5e49d7a43acdaa00d34d70f0,Other,MIT,Bachelors
978,5e50a3167504bb00d2f5463b,Business,Hult Business,Masters
979,5e3a1ef88dbee800dd1d8396,CS,MIT,Other
980,5e50bbd46b8e7400d252f718,AI,Other,Postdoc
981,5e50d26e7504bb00d2f547ce,AI,Other,Bachelors
982,5e42d4cd8dbee800dd1d8f06,Business,BU,MBA
983,5e4d56b73acdaa00d34d8039,Finance,MIT,Bachelors
984,5e4c1d0b3acdaa00d34d7a37,Data Science,Hult Business,Masters
985,5e5174667504bb00d2f54bc6,Other,Other,Other
986,5e2cdfae8dbee800dd1d74da,Aero,Harvard,PhD
987,5e5124817504bb00d2f54878,AI,Other,PhD
988,5e51654c7504bb00d2f54b2c,Other,Other,Other
989,5e4d408e3acdaa00d34d7f96,Finance,Hult Business,Bachelors
990,5e41fc0a8dbee800dd1d8d6d,Finance,Other,Other
991,5e018fc58dbee800dd1d66cc,CS,Dartmouth,Bachelors
992,5e4e02763acdaa00d34d84eb,Other,MIT,Other
993,5e516cf66b8e7400d252fb60,Other,Other,Other
994,5e43232c8dbee800dd1d9005,Finance,Tufts,Masters
995,5e50c4065eb42900d3c0bd58,Other,Other,Masters
996,5e5068a67504bb00d2f54557,Biology,Other,Bachelors
997,5e4d95573acdaa00d34d8204,Data Science,Harvard,Bachelors
998,5e50a7946b8e7400d252f636,Other,Other,Masters
999,5e4ec2c0d00f9f00d3d5b044,Aero,Other,Other
1000,5e4477998dbee800dd1d93da,CS,MIT,PhD
1001,5e4edd0bd00f9f00d3d5b182,CS,Other,Bachelors
1002,5e50baa55eb42900d3c0bd1f,Other,Other,MD
1003,5e3835fd8dbee800dd1d8019,Mechanical Eng,Other,Other
1004,5e2f19ea8dbee800dd1d766b,Other,Other,Masters
1005,5e4470868dbee800dd1d93c6,CS,MIT,Bachelors
1006,5e4d147d3acdaa00d34d7f11,CS,Harvard,Bachelors
1007,5e521da6cb31a300d2831f3a,Finance,Other,Masters
1008,5e50943a5eb42900d3c0bc01,Business,Other,Masters
1009,5e5016fe7504bb00d2f5444d,Data Science,MIT,Masters
1010,5e4be35e3acdaa00d34d789a,Materials,MIT,PhD
1011,5e25a9ca8dbee800dd1d6e7e,Physics,Harvard,Other
1012,5e4c89e13acdaa00d34d7c89,Mechanical Eng,Other,PhD
1013,5e399a428dbee800dd1d826d,AI,Harvard,Bachelors
1014,5e3776af8dbee800dd1d7e64,CS,MIT,Bachelors
1015,5e4ab3383acdaa00d34d73e2,Finance,Hult Business,Masters
1016,5e221a7c8dbee800dd1d6d50,Finance,Hult Business,Masters
1017,5e471d013acdaa00d34d6d4d,Other,Harvard,Postdoc
1018,5e5087587504bb00d2f545b8,Chemistry,Other,PhD
1019,5e4d5fc53acdaa00d34d8093,Biology,MIT,Bachelors
1020,5e4cb9a43acdaa00d34d7d9c,Chemistry,Northeastern,Masters
1021,5e50bc6f5eb42900d3c0bd2a,CS,MIT,Bachelors
1022,5e4b60ba3acdaa00d34d76fb,AI,Northeastern,PhD
1023,5e4438368dbee800dd1d9360,Civil Eng,MIT,Masters
1024,5e31d18a8dbee800dd1d7981,Other,Other,PhD
1025,5e2f681e8dbee800dd1d7764,Marketing,Hult Business,Masters
1026,5e39e18b8dbee800dd1d8342,Biology,Other,PhD
1027,5e2f06868dbee800dd1d764a,Policital Sci,NYU,Masters
1028,5e3f45bc8dbee800dd1d8ad2,Data Science,Harvard,Bachelors
1029,5e35ac6d8dbee800dd1d7d5e,Other,Northeastern,Masters
1030,5e4afe823acdaa00d34d75b3,Data Science,MIT,PhD
1031,5e3982248dbee800dd1d81fe,Biology,Harvard,High school
1032,5e3367028dbee800dd1d7b29,CS,MIT,Bachelors
1033,5e4753d33acdaa00d34d6df1,Biology,MIT,Bachelors
1034,5e2f92758dbee800dd1d777e,Business,Hult Business,Masters
1035,5e3885b78dbee800dd1d80b2,Physics,Other,Other
1036,5e264b8d8dbee800dd1d6f02,Other,WPI,Masters
1037,5e513636cb31a300d2831b5b,CS,Other,Masters
1038,5e41cdf88dbee800dd1d8d2a,Physics,MIT,Bachelors
1039,5e51506a5eb42900d3c0c039,Other,Other,Other
1040,5e51444fcb31a300d2831c11,Other,Other,Postdoc
1041,5e3579a68dbee800dd1d7d36,Business,Other,Masters
1042,5e518d8c7504bb00d2f54c91,Other,Other,Other
1043,5e4aa0c33acdaa00d34d734e,Other,Harvard,Masters
1044,5e308f208dbee800dd1d7839,Business,NYU,Masters
1045,5e515ce56b8e7400d252faaf,CS,Other,Masters
1046,5e30bb6d8dbee800dd1d788d,Business,Other,MBA
1047,5e516aac6b8e7400d252fb4c,CS,Other,Bachelors
1048,5e5091ff6b8e7400d252f5c1,Biology,Other,Bachelors
1049,5e41be448dbee800dd1d8d0f,Finance,Hult Business,Masters
1050,5e38d9dd8dbee800dd1d813f,Finance,Other,Other
1051,5e5034cbcb31a300d28316cc,Other,MIT,PhD
1052,5e4ac9e63acdaa00d34d7441,Physics,Other,Bachelors
1053,5e4f06c1d00f9f00d3d5b33a,Electrical Eng,MIT,Masters
1054,5e3eb6178dbee800dd1d8a7d,Data Science,Hult Business,Masters
1055,5e2efbee8dbee800dd1d7625,AI,NYU,Masters
1056,5e4b2ab63acdaa00d34d7669,Other,MIT,Postdoc
1057,5def0e0d8dbee800dd1d650a,Biology,Other,Masters
1058,5e4d6a5b3acdaa00d34d80e6,Chemistry,MIT,Postdoc
1059,5e4eeb08d00f9f00d3d5b234,Policital Sci,Other,Masters
1060,5e4ed037d00f9f00d3d5b0ff,Electrical Eng,Other,Other
1061,5e4866f83acdaa00d34d6f02,Business,Other,Masters
1062,5e387ea98dbee800dd1d80a5,Policital Sci,NYU,Bachelors
1063,5e507a635eb42900d3c0bb7b,Other,Other,Other
1064,5e3cd9768dbee800dd1d88b6,CS,MIT,Bachelors
1065,5e51678a5eb42900d3c0c152,Other,Other,Other
1066,5e38d9c38dbee800dd1d813c,Finance,Other,Bachelors
1067,5e3b06f88dbee800dd1d852b,Chemistry,MIT,PhD
1068,5e4c8e773acdaa00d34d7ccc,Business,Other,Other
1069,5e4f5172d00f9f00d3d5b5dd,Biology,MIT,Bachelors
1070,5e500f2dd00f9f00d3d5ba98,Biology,Harvard,PhD
1071,5e514f2f6b8e7400d252fa1c,Other,Other,Other
1072,5e51730bcb31a300d2831e10,Business,Other,Other
1073,5e4b178f3acdaa00d34d7616,Other,MIT,Postdoc
1074,5e3c928b8dbee800dd1d886a,Other,Other,Bachelors
1075,5e50c5c86b8e7400d252f763,Other,Harvard,Bachelors
1076,5e41a3888dbee800dd1d8ce1,Business,Other,Bachelors
1077,5e514adbcb31a300d2831c5b,Finance,Other,Bachelors
1078,5e5148de7504bb00d2f549df,Business,Other,Bachelors
1079,5e3206838dbee800dd1d79b3,Business,Hult Business,Masters
1080,5e4c684b3acdaa00d34d7c0e,Finance,Harvard,Bachelors
1081,5e4212348dbee800dd1d8da8,Biology,Other,Postdoc
1082,5e42ec858dbee800dd1d8f2d,Other,Other,MD
1083,5e516bf75eb42900d3c0c189,Other,Other,Other
1084,5e4329e68dbee800dd1d9010,Other,Other,Bachelors
1085,5e4c6ece3acdaa00d34d7c24,CS,MIT,PhD
1086,5e2fd4918dbee800dd1d77b1,Finance,NYU,Bachelors
1087,5e4c07ea3acdaa00d34d79ad,Other,NYU,Masters
1088,5e4f218ed00f9f00d3d5b42c,Other,NYU,Bachelors
1089,5e3466068dbee800dd1d7cb7,Business,MIT,Masters
1090,5e51694b5eb42900d3c0c16e,Materials,MIT,Postdoc
1091,5e5167875eb42900d3c0c14f,Other,Other,Other
1092,5e41f7f58dbee800dd1d8d5d,Mechanical Eng,BU,Bachelors
1093,5e247aa08dbee800dd1d6de8,Business,Northeastern,Masters
1094,5e50318d7504bb00d2f544aa,Other,Harvard,Other
1095,5e436c568dbee800dd1d90a7,Finance,MIT,Masters
1096,5e517691cb31a300d2831e23,Other,Other,Other
1097,5e373aa08dbee800dd1d7e47,Business,MIT,Masters
1098,5e28a6148dbee800dd1d7154,Finance,UMass Boston,Masters
1099,5e4bf3573acdaa00d34d78e1,Data Science,Other,Masters
1100,5e5055586b8e7400d252f4d6,Materials,Other,Bachelors
1101,5e3da8c88dbee800dd1d89a9,Finance,Harvard,Masters
1102,5e5147317504bb00d2f549c9,Other,Other,Other
1103,5e4ab9fa3acdaa00d34d73f5,Biology,Other,PhD
1104,5e370e338dbee800dd1d7e1e,Finance,MIT,Bachelors
1105,5e513e855eb42900d3c0bf58,Chemistry,Other,Bachelors
1106,5e45bdbe3acdaa00d34d69fe,CS,MIT,Masters
1107,5e515b617504bb00d2f54abf,Other,Other,Other
1108,5e1beb758dbee800dd1d6a19,Policital Sci,Harvard,Masters
1109,5e41b74c8dbee800dd1d8cf8,Business,Other,Masters
1110,5e23bf0a8dbee800dd1d6dcf,Biology,MIT,Postdoc
1111,5e38ab5e8dbee800dd1d80ef,Business,MIT,Masters
1112,5e366fdb8dbee800dd1d7dfc,Business,MIT,Masters
1113,5e4c17d83acdaa00d34d7a12,Policital Sci,MIT,PhD
1114,5e41bc338dbee800dd1d8cff,Finance,Other,Bachelors
1115,5e5143085eb42900d3c0bf8d,Other,Harvard,Bachelors
1116,5e4b85a53acdaa00d34d7750,Data Science,MIT,Bachelors
1117,5e38907b8dbee800dd1d80c7,Policital Sci,Northeastern,Bachelors
1118,5e4ca6943acdaa00d34d7d6d,Other,Other,Masters
1119,5e3c611d8dbee800dd1d87ce,CS,NYU,Masters
1120,5e4dc4593acdaa00d34d82f9,Mechanical Eng,Other,Bachelors
1121,5e35e5688dbee800dd1d7d85,Mechanical Eng,MIT,Masters
1122,5e250f658dbee800dd1d6e30,Finance,Harvard,Other
1123,5e4c2a793acdaa00d34d7a78,Other,Harvard,Bachelors
1124,5e3488b68dbee800dd1d7cca,CS,MIT,High school
1125,5e441ade8dbee800dd1d92dd,Other,Other,PhD
1126,5e3981648dbee800dd1d81fb,Other,Other,MD
1127,5e2ba5408dbee800dd1d743e,Business,Northeastern,Bachelors
1128,5e2df25f8dbee800dd1d7510,CS,NYU,Masters
1129,5e21da958dbee800dd1d6d39,Business,UMass Boston,PhD
1130,5e4c0df13acdaa00d34d79c4,Data Science,Hult Business,Masters
1131,5e35b9d58dbee800dd1d7d66,Other,NYU,Masters
1132,5e3b38988dbee800dd1d85a3,CS,Harvard,Bachelors
1133,5e5020ca6b8e7400d252f42e,CS,Harvard,Masters
1134,5e51533e7504bb00d2f54a5a,Other,Other,Masters
1135,5e4cc6493acdaa00d34d7dbe,Physics,Tufts,PhD
1136,5e5169fc6b8e7400d252fb43,CS,Other,Bachelors
1137,5e332c1a8dbee800dd1d7aec,Mechanical Eng,Other,Masters
1138,5e4e05713acdaa00d34d8505,Mechanical Eng,Northeastern,Masters
1139,5e4994ef3acdaa00d34d7017,Other,MIT,Masters
1140,5e33544c8dbee800dd1d7b1e,CS,BU,Bachelors
1141,5e46d2163acdaa00d34d6c6d,Materials,Other,Masters
1142,5e517a5f5eb42900d3c0c204,Other,Other,Other
1143,5e4d555d3acdaa00d34d8024,Materials,MIT,Postdoc
1144,5e3235b78dbee800dd1d79bc,Industrial Eng,Hult Business,Masters
1145,5e4494c48dbee800dd1d93fb,CS,Other,Postdoc
1146,5e0144258dbee800dd1d66c6,Electrical Eng,Dartmouth,Bachelors
1147,5e4c19a13acdaa00d34d7a1c,Law,Harvard,Masters
1148,5e42eece8dbee800dd1d8f36,Electrical Eng,Harvard,PhD
1149,5e3b40ae8dbee800dd1d85b8,Finance,Harvard,Bachelors
1150,5e507737cb31a300d28317a9,Biology,Harvard,Bachelors
1151,5e4fe785d00f9f00d3d5b8db,Finance,Other,Masters
1152,5e378c468dbee800dd1d7e93,Other,Harvard,Masters
1153,5e4bf7473acdaa00d34d7910,Business,Hult Business,Masters
1154,5e18c6988dbee800dd1d69d2,CS,MIT,Masters
1155,5e34a8128dbee800dd1d7ce4,Data Science,Hult Business,Masters
1156,5e3ad35c8dbee800dd1d844f,Business,MIT,MBA
1157,5e5054775eb42900d3c0bb0c,CS,Other,Masters
1158,5e335d468dbee800dd1d7b21,CS,MIT,Bachelors
1159,5e4379e58dbee800dd1d90cd,Other,Other,Masters
1160,5e3457568dbee800dd1d7c81,Finance,Wellesley,Bachelors
1161,5e39c3398dbee800dd1d82d9,Other,Harvard,Postdoc
1162,5e501d916b8e7400d252f42a,CS,MIT,High school
1163,5e5142e36b8e7400d252f97d,Biology,Other,Masters
1164,5e5169355eb42900d3c0c16a,Other,Other,Other
1165,5e4df65c3acdaa00d34d848e,Other,Other,Other
1166,5e4af1963acdaa00d34d7586,Other,Harvard,PhD
1167,5e4eb7ced00f9f00d3d5afb9,Business,Other,MBA
1168,5e4af1353acdaa00d34d7581,Business,Hult Business,Masters
1169,5e517e805eb42900d3c0c225,Other,Other,Other
1170,5e2e01e78dbee800dd1d7535,Biology,MIT,PhD
1171,5e42f2578dbee800dd1d8f49,Other,BU,Bachelors
1172,5e5031117504bb00d2f544a7,Other,MIT,High school
1173,5e30fbf48dbee800dd1d78fd,Mechanical Eng,MIT,Bachelors
1174,5e4464c18dbee800dd1d93bc,Biology,MIT,Bachelors
1175,5e33128c8dbee800dd1d7aa4,CS,MIT,Bachelors
1176,5e5012e16b8e7400d252f400,Other,MIT,Postdoc
1177,5e4f30e3d00f9f00d3d5b48e,Mechanical Eng,Northeastern,Bachelors
1178,5e35c7ef8dbee800dd1d7d71,Electrical Eng,MIT,Bachelors
1179,5e50d54a7504bb00d2f547de,Business,Other,Masters
1180,5e3f46558dbee800dd1d8ad5,Biology,BU,Masters
1181,5e4ddfe63acdaa00d34d836a,Other,Northeastern,Masters
1182,5e4aedfa3acdaa00d34d7566,CS,NYU,Masters
1183,5e33661f8dbee800dd1d7b26,CS,MIT,Bachelors
1184,5e46123b3acdaa00d34d6a80,CS,NYU,Masters
1185,5e4cdb2a3acdaa00d34d7df7,CS,NYU,Masters
1186,5e4ead9cd00f9f00d3d5aee8,Data Science,UConn,MBA
1187,5e37ae8a8dbee800dd1d7ea0,AI,BU,Masters
1188,5e45814e3acdaa00d34d69ad,Biology,MIT,Bachelors
1189,5e26a01b8dbee800dd1d6f34,Finance,Other,MBA
1190,5e35f4e88dbee800dd1d7d92,CS,MIT,Bachelors
1191,5e4df6f63acdaa00d34d8492,Other,MIT,Bachelors
1192,5e4e03073acdaa00d34d84ef,Finance,MIT,PhD
1193,5e5153626b8e7400d252fa49,Other,Other,Other
1194,5e4f0112d00f9f00d3d5b2fa,Law,Harvard,Masters
1195,5e405b978dbee800dd1d8b6e,Other,Harvard,MD
1196,5e4726243acdaa00d34d6d6d,Business,Harvard,Bachelors
1197,5e2865498dbee800dd1d70ef,AI,MIT,MBA
1198,5e2276768dbee800dd1d6d79,Business,MIT,Bachelors
1199,5e2e4c968dbee800dd1d75db,Business,MIT,Masters
1200,5e4ec641d00f9f00d3d5b058,Biology,Other,MBA
1201,5e4d611c3acdaa00d34d809c,Biology,Harvard,PhD
1202,5e39db738dbee800dd1d831d,CS,NYU,Masters
1203,5dfab9fc8dbee800dd1d663f,CS,Dartmouth,Bachelors
1204,5e4dcc563acdaa00d34d8311,Policital Sci,Harvard,Masters
1205,5e2903498dbee800dd1d71ad,Policital Sci,Boston College,Bachelors
1206,5e3cbae08dbee800dd1d8891,Business,Harvard,Bachelors
1207,5e50b4ef6b8e7400d252f6dd,CS,MIT,Bachelors
1208,5e517e4c7504bb00d2f54c17,Other,Other,Other
1209,5e3c60608dbee800dd1d87cb,Business,Brandeis,Bachelors
1210,5e4f1aa5d00f9f00d3d5b3dd,Other,BU,Bachelors
1211,5e3065f08dbee800dd1d77fb,CS,MIT,Masters
1212,5e42e5ed8dbee800dd1d8f1b,Other,BU,Bachelors
1213,5e3b27e48dbee800dd1d8584,Other,Harvard,High school
1214,5e5168f7cb31a300d2831da3,AI,Other,Masters
1215,5e2494f58dbee800dd1d6df7,Aero,Hult Business,MBA
1216,5e40cc278dbee800dd1d8ba7,Business,Other,Masters
1217,5e4efbced00f9f00d3d5b2d2,Finance,NYU,Masters
1218,5e4c78cd3acdaa00d34d7c55,Mechanical Eng,MIT,Bachelors
1219,5e3af6528dbee800dd1d84dc,CS,Brandeis,Masters
1220,5e4f5297d00f9f00d3d5b5e7,CS,NYU,Masters
1221,5e514a545eb42900d3c0bff1,Finance,Other,Bachelors
1222,5e4d65fc3acdaa00d34d80bd,CS,MIT,High school
1223,5e4b6b843acdaa00d34d7728,Electrical Eng,MIT,Masters
1224,5e4b62a93acdaa00d34d7707,Data Science,Harvard,Bachelors
1225,5e39b43f8dbee800dd1d82a4,AI,MIT,Postdoc
1226,5e3af64a8dbee800dd1d84d9,Aero,MIT,Bachelors
1227,5e45401c8dbee800dd1d951f,AI,Other,Other
1228,5e516d71cb31a300d2831ddb,Other,Other,Masters
1229,5e5144fc6b8e7400d252f99b,Other,Other,Bachelors
1230,5e4892633acdaa00d34d6f1d,CS,Harvard,Bachelors
1231,5e508dca5eb42900d3c0bbe2,Other,Other,Bachelors
1232,5e51723dcb31a300d2831e0a,Other,Other,Other
1233,5e3c48078dbee800dd1d8786,Other,Other,Bachelors
1234,5e507d646b8e7400d252f547,Biology,Other,Masters
1235,5e34b40c8dbee800dd1d7cf2,Business,MIT,Masters
1236,5e3b85308dbee800dd1d85f0,Biology,Harvard,Postdoc
1237,5e50a6e55eb42900d3c0bc5f,CS,Other,Bachelors
1238,5e1e0d328dbee800dd1d6b08,Biology,Northeastern,Postdoc
1239,5e3c512e8dbee800dd1d87b0,Biology,Other,PhD
1240,5e4dec8a3acdaa00d34d8412,Physics,MIT,Postdoc
1241,5e30ba9a8dbee800dd1d788a,Business,Hult Business,MBA
1242,5e5179f97504bb00d2f54bf5,Other,Other,Other
1243,5e503b8e6b8e7400d252f45d,AI,Other,Masters
1244,5e39d03c8dbee800dd1d82fd,CS,Harvard,Bachelors
1245,5e4dc1033acdaa00d34d82ef,Biology,MIT,Masters
1246,5e43144e8dbee800dd1d8fdc,Mechanical Eng,MIT,Bachelors
1247,5e4c1be53acdaa00d34d7a32,Mechanical Eng,MIT,PhD
1248,5e4a105e3acdaa00d34d7168,Other,Other,Other
1249,5e506d58cb31a300d2831798,Biology,Other,Bachelors
1250,5e20a9f18dbee800dd1d6c5e,Data Science,Hult Business,Masters
1251,5e361b3b8dbee800dd1d7dab,CS,MIT,Other
1252,5e442d528dbee800dd1d9352,Finance,Other,Masters
1253,5e4b13823acdaa00d34d7600,Business,Other,Bachelors
